provincia,partido,localidad,poblacion,adsl,cablemodem,dial_up,fibra_optica,satelital,wireless,telefonia_fija,3g,4g,link_indec,latitud,longitud
buenos_aires,exaltacion_de_la_cruz,los_cardales,7174,SI,SI,SI,SI,SI,SI,SI,SI,SI,6266040,-34.3300736993853,-58.9885651588167
buenos_aires,exaltacion_de_la_cruz,parada_orlando,1207,NO,NO,NO,NO,NO,SI,NO,NO,NO,6266050,-34.3273003551547,-59.0759905460338
buenos_aires,exaltacion_de_la_cruz,parada_robles__pavon,8008,SI,NO,NO,SI,NO,SI,SI,SI,SI,6266060,-34.3581118951493,-59.0310010709452
jujuy,san_pedro,sauzal,416,NO,NO,NO,NO,NO,NO,NO,NO,NO,38063190,-24.2997434984526,-64.9576983944899
jujuy,santa_barbara,el_fuerte,512,NO,NO,NO,NO,SI,NO,NO,NO,SI,38070010,-24.260420872361,-64.4103511079696
jujuy,santa_barbara,el_piquete,2521,SI,NO,NO,NO,NO,SI,SI,SI,SI,38070020,-24.1810241203734,-64.6790060196865
jujuy,santa_barbara,el_talar,2901,NO,NO,NO,NO,SI,SI,SI,NO,NO,38070030,-23.5558786640644,-64.3614639119972
jujuy,santa_barbara,palma_sola,3791,NO,NO,NO,NO,SI,SI,SI,NO,SI,38070040,-23.9791015768434,-64.3066411633623
jujuy,santa_barbara,puente_lavayen,213,NO,NO,NO,NO,NO,NO,NO,NO,NO,38070050,-24.27150330488,-64.7146927538416
jujuy,santa_barbara,santa_clara,4298,SI,NO,NO,SI,SI,SI,SI,SI,SI,38070060,-24.3098756490301,-64.6628728220661
jujuy,santa_barbara,vinalito,757,NO,NO,NO,NO,NO,SI,NO,NO,NO,38070070,-23.6678300370713,-64.4138302334781
jujuy,santa_catalina,casira,176,NO,NO,NO,SI,NO,NO,NO,NO,NO,38077010,-21.9693796437473,-65.900391482913
jujuy,santa_catalina,cienega,278,NO,NO,NO,SI,NO,NO,NO,NO,NO,38077020,-22.1864445703198,-66.4093898308937
jujuy,santa_catalina,cieneguillas,286,NO,NO,NO,SI,NO,NO,NO,NO,NO,38077030,-22.0998214546633,-65.8677291643016
jujuy,santa_catalina,cusi_cusi,243,NO,NO,NO,SI,NO,NO,NO,NO,NO,38077040,-22.3402147364964,-66.4940205514016
jujuy,santa_catalina,el_angosto,25,NO,NO,NO,NO,NO,NO,NO,NO,NO,38077045,-21.8172925482811,-66.17923666654
jujuy,santa_catalina,la_cienega,95,NO,NO,NO,NO,NO,NO,NO,NO,NO,38077050,-21.9153531838048,-66.2507995315293
jujuy,santa_catalina,misarrumi,36,NO,NO,NO,NO,SI,NO,NO,NO,NO,38077060,-22.2143443369069,-66.3365616167075
jujuy,santa_catalina,oratorio,96,NO,NO,NO,SI,NO,NO,NO,NO,NO,38077070,-22.0656878791642,-66.0785087961458
jujuy,santa_catalina,paicone,64,NO,NO,NO,SI,NO,NO,NO,NO,NO,38077080,-22.1956915218117,-66.4201684753681
jujuy,santa_catalina,san_juan_de_oros,27,NO,NO,NO,NO,NO,NO,NO,NO,NO,38077090,-22.1928248288479,-66.3492159854648
jujuy,santa_catalina,santa_catalina,305,NO,NO,NO,SI,SI,NO,NO,NO,NO,38077100,-21.9443720475755,-66.0525133087978
jujuy,santa_catalina,yoscaba,34,NO,NO,NO,NO,NO,NO,NO,NO,NO,38077110,-22.1645843865597,-65.9833313251161
jujuy,susques,catua,427,NO,NO,NO,SI,SI,NO,NO,NO,NO,38084010,-23.861850793472,-67.0041243051334
jujuy,susques,coranzuli,333,NO,NO,NO,SI,NO,NO,NO,NO,NO,38084020,-23.0132949482406,-66.3792884216509
jujuy,susques,el_toro,121,NO,NO,NO,SI,NO,NO,NO,NO,NO,38084030,-23.1389750587235,-66.7524458751301
jujuy,susques,huancar,133,NO,NO,NO,SI,NO,NO,NO,NO,NO,38084040,-23.6016053200097,-66.413317571844
jujuy,susques,jama,67,NO,NO,NO,SI,NO,NO,NO,NO,NO,38084045,-23.2599291955531,-67.0236887810529
buenos_aires,rivadavia,america,11685,SI,SI,NO,SI,SI,SI,SI,SI,SI,6679010,-35.4903412429492,-62.9763759840765
buenos_aires,rivadavia,fortin_olavarria,1086,SI,NO,NO,SI,NO,NO,NO,SI,SI,6679020,-35.7048848499519,-63.0230332752501
buenos_aires,rivadavia,gonzalez_moreno,1610,NO,NO,NO,NO,NO,SI,NO,SI,SI,6679030,-35.5576529256075,-63.3815800402317
buenos_aires,rivadavia,mira_pampa,40,NO,NO,NO,NO,NO,NO,NO,NO,NO,6679040,-35.8703867348478,-63.3742010687724
buenos_aires,rivadavia,roosevelt,239,NO,NO,NO,NO,NO,NO,SI,NO,SI,6679050,-35.8466320155134,-63.2898118317476
buenos_aires,rivadavia,san_mauricio,18,NO,NO,NO,NO,NO,NO,NO,NO,NO,6679060,-35.5118022821456,-63.1882154861262
buenos_aires,rivadavia,sansinena,522,NO,NO,NO,SI,NO,SI,SI,NO,NO,6679070,-35.2750295400617,-63.2135436741919
buenos_aires,rivadavia,sundblad,63,NO,NO,NO,NO,NO,NO,NO,NO,NO,6679080,-35.7656416636683,-63.1386100973601
buenos_aires,rojas,barrio_las_margaritas,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,6686080,-34.1932374145653,-60.6820264999894
buenos_aires,rojas,la_beba,37,NO,NO,NO,NO,NO,NO,NO,NO,NO,6686010,-34.1555633544922,-61.0121421813965
buenos_aires,rojas,las_carabelas,1107,NO,NO,NO,SI,SI,SI,SI,SI,SI,6686020,-34.0381002651925,-60.8685264174218
buenos_aires,rojas,los_indios,66,NO,NO,NO,NO,NO,NO,NO,NO,NO,6686030,-34.3735696107802,-60.6523710265627
buenos_aires,rojas,rafael_obligado,901,NO,NO,NO,NO,NO,SI,NO,NO,SI,6686040,-34.3588132488617,-60.7845693256007
buenos_aires,rojas,roberto_cano,23,NO,NO,NO,NO,NO,NO,NO,NO,NO,6686050,-34.0861129760742,-60.6667747497559
buenos_aires,rojas,rojas,19766,SI,SI,SI,SI,NO,SI,SI,SI,SI,6686060,-34.1961600446015,-60.7332636467146
buenos_aires,rojas,sol_de_mayo,20,NO,NO,NO,NO,NO,NO,NO,NO,NO,6686070,-34.2689448512236,-60.8717773420981
caba,comuna_08,villa_riachuelo,14084,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010,-34.6918955269685,-58.4632519393435
cordoba,rio_cuarto,vicuna_mackenna,10021,SI,SI,NO,SI,SI,NO,SI,SI,SI,14098290,-33.917235746816,-64.3902222715013
cordoba,rio_cuarto,villa_el_chacay,81,NO,NO,NO,NO,NO,NO,SI,NO,SI,14098300,-32.893726660666,-64.8675140784316
cordoba,rio_cuarto,villa_santa_eugenia,126,NO,NO,NO,NO,NO,NO,NO,NO,NO,14098310,-32.6651066386532,-64.741501810378
cordoba,rio_cuarto,washington,608,NO,NO,NO,NO,NO,SI,SI,SI,SI,14098320,-33.8733676407196,-64.6886182213475
cordoba,rio_primero,atahona,88,NO,NO,NO,NO,NO,NO,SI,NO,NO,14105010,-30.9035316228673,-63.7055651181425
cordoba,rio_primero,canada_de_machado,178,NO,NO,NO,NO,NO,SI,NO,NO,NO,14105020,-31.4289242714312,-63.5870264507761
cordoba,rio_primero,capilla_de_los_remedios,797,NO,NO,NO,NO,NO,NO,SI,SI,SI,14105030,-31.4302065756542,-63.8321496909141
cordoba,rio_primero,chalacea,179,NO,NO,NO,NO,NO,NO,SI,NO,NO,14105040,-30.7545707267715,-63.5682265940856
cordoba,rio_primero,colonia_las_cuatro_esquinas,107,NO,NO,NO,NO,NO,NO,NO,NO,NO,14105050,-31.1735851610445,-63.3375921895433
cordoba,rio_primero,diego_de_rojas,509,NO,NO,NO,SI,NO,NO,SI,NO,NO,14105060,-31.0286404171341,-63.3402795519709
cordoba,rio_primero,el_alcalde_est_tala_norte,79,NO,NO,NO,NO,NO,NO,NO,NO,NO,14105070,-31.1161396833417,-63.6017410478522
cordoba,rio_primero,el_crispin,212,NO,NO,NO,NO,NO,NO,NO,NO,NO,14105080,-31.017971601362,-63.6051650588702
cordoba,rio_primero,esquina,184,NO,NO,NO,SI,SI,NO,SI,NO,NO,14105090,-31.0772911263196,-63.7935627786301
cordoba,rio_primero,kilometro_658,365,NO,NO,NO,NO,NO,NO,SI,NO,NO,14105100,-31.3701809412977,-63.5326025508152
cordoba,rio_primero,la_para,3404,NO,SI,NO,SI,SI,SI,SI,SI,SI,14105110,-30.8925359716793,-63.0010662681495
cordoba,rio_primero,la_posta,234,NO,NO,NO,NO,NO,NO,SI,NO,NO,14105120,-30.5653596004713,-63.5163053686029
cordoba,rio_primero,la_puerta,2185,NO,NO,NO,SI,NO,SI,SI,SI,SI,14105130,-30.8926051154777,-63.2532712015227
cordoba,rio_primero,la_quinta,150,NO,NO,NO,NO,NO,SI,NO,NO,NO,14105140,-31.0622588456023,-63.1501281830965
cordoba,rio_primero,las_gramillas,109,NO,NO,NO,NO,NO,NO,SI,NO,NO,14105150,-31.0882555128663,-63.2418444621471
cordoba,rio_primero,las_saladas,134,NO,NO,NO,NO,NO,NO,SI,NO,NO,14105160,-30.7594681012857,-63.2035027286926
cordoba,rio_primero,maquinista_gallini,69,NO,NO,NO,NO,NO,NO,NO,NO,NO,14105170,-30.9074419738178,-63.532118614378
cordoba,rio_primero,monte_del_rosario,114,NO,NO,NO,NO,NO,NO,NO,NO,NO,14105180,-30.9826026339688,-63.6017850424963
cordoba,rio_primero,montecristo,9254,SI,NO,NO,SI,SI,SI,SI,SI,SI,14105190,-31.3438538707604,-63.9457735584091
cordoba,rio_primero,obispo_trejo,2420,NO,NO,NO,NO,NO,NO,NO,SI,SI,14105200,-30.7811924488335,-63.4130494343907
cordoba,rio_primero,piquillin,1347,SI,NO,NO,NO,NO,NO,SI,SI,SI,14105210,-31.2995844445842,-63.7591050718367
cordoba,rio_primero,plaza_de_mercedes,67,NO,NO,NO,NO,NO,NO,NO,NO,NO,14105220,-30.9780514540426,-63.2596192028417
cordoba,rio_primero,pueblo_comechingones,287,NO,NO,NO,NO,NO,NO,SI,NO,NO,14105230,-31.1685485898925,-63.6075820921855
santa_fe,9_de_julio,gregoria_perez_de_denis_est_el_nochero,1358,NO,NO,NO,NO,SI,SI,SI,NO,SI,82077030,-28.2296230607257,-61.5297529930521
santa_fe,9_de_julio,independencia,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,82077020,-29.3710772,-61.755619
santa_fe,9_de_julio,logrono,630,SI,NO,NO,NO,NO,SI,SI,SI,SI,82077040,-29.5042812797874,-61.6967327802837
santa_fe,9_de_julio,montefiore,146,NO,NO,NO,NO,SI,SI,SI,NO,NO,82077050,-29.6678698226711,-61.867108287483
santa_fe,9_de_julio,pozo_borrado,980,NO,NO,NO,NO,NO,SI,SI,NO,SI,82077060,-28.9399423031181,-61.7055999743386
santa_fe,9_de_julio,san_bernardo,228,NO,NO,NO,NO,NO,SI,SI,NO,NO,82077065,-28.6300342810186,-61.5069219893981
santa_fe,9_de_julio,santa_margarita,993,NO,NO,NO,NO,SI,SI,SI,NO,NO,82077070,-28.3149549140447,-61.550329937355
santa_fe,9_de_julio,tostado,14582,SI,SI,NO,NO,SI,SI,SI,SI,SI,82077080,-29.2344732488739,-61.7719824163622
santa_fe,9_de_julio,villa_minetti,4876,NO,NO,NO,NO,SI,SI,SI,SI,SI,82077090,-28.6247095403571,-61.6279859869967
santa_fe,belgrano,armstrong,11181,SI,NO,NO,SI,NO,SI,SI,SI,SI,82007010,-32.7846557002825,-61.605481877095
santa_fe,belgrano,bouquet,1230,SI,NO,NO,SI,NO,SI,SI,NO,SI,82007020,-32.4247998561473,-61.8903345863257
la_pampa,rancul,pichi_huinca,228,NO,NO,NO,SI,NO,NO,SI,NO,NO,42126050,-35.6473423932767,-64.7695280662632
la_pampa,rancul,quetrequen,392,NO,NO,NO,SI,SI,SI,SI,NO,SI,42126060,-35.0548439319726,-64.5213693396743
la_pampa,rancul,rancul,3322,NO,NO,NO,SI,SI,SI,SI,SI,SI,42126070,-35.0661985558406,-64.683114985952
la_pampa,realico,adolfo_van_praet,279,NO,SI,NO,NO,SI,SI,SI,NO,NO,42133010,-35.0179130302315,-64.035117861781
la_pampa,realico,alta_italia,1350,NO,NO,NO,NO,SI,SI,SI,NO,NO,42133020,-35.3338595551664,-64.1182405361085
la_pampa,realico,damian_maisonave_est_simson,300,NO,NO,NO,SI,NO,SI,SI,NO,NO,42133030,-35.0415558502239,-64.3847126106129
la_pampa,realico,embajador_martini,1336,SI,NO,NO,SI,SI,SI,SI,SI,SI,42133040,-35.3861854808904,-64.2836857257322
la_pampa,realico,falucho,177,NO,NO,NO,NO,SI,SI,SI,NO,NO,42133050,-35.1890814426625,-64.1038732251149
la_pampa,realico,ingeniero_luiggi,4659,NO,NO,NO,SI,SI,SI,SI,SI,SI,42133060,-35.3837504384968,-64.4685685991593
la_pampa,realico,ojeda,70,NO,NO,NO,NO,NO,SI,NO,NO,NO,42133070,-35.3068277686526,-64.0054725550363
la_pampa,realico,realico,7343,SI,NO,SI,SI,SI,SI,SI,SI,SI,42133080,-35.0368857536117,-64.2454209673953
la_pampa,toay,cachirulo,40,NO,NO,NO,NO,NO,NO,NO,SI,SI,42140005,-36.7473961516096,-64.3673907018325
buenos_aires,ezeiza,aeropuerto_internacional_ezeiza,5651,SI,NO,SI,SI,SI,NO,SI,SI,SI,6270010,-34.8128216283518,-58.5521650062885
buenos_aires,ezeiza,canning,3444,SI,SI,SI,SI,NO,SI,SI,SI,SI,6270010,-34.8962283957338,-58.5087006002723
buenos_aires,ezeiza,carlos_spegazzini,25990,SI,SI,SI,SI,SI,SI,SI,SI,SI,6270010,-34.9338489869515,-58.5780017334776
buenos_aires,ezeiza,jose_maria_ezeiza,56219,SI,SI,SI,SI,SI,SI,SI,SI,SI,6270010,-34.8536100103068,-58.5195521653909
buenos_aires,ezeiza,la_union,33227,SI,SI,NO,SI,SI,NO,SI,SI,SI,6270010,-34.8503859677023,-58.5558695462288
buenos_aires,ezeiza,tristan_suarez,37944,SI,SI,SI,SI,NO,SI,SI,SI,SI,6270010,-34.8851527149847,-58.5700335845498
buenos_aires,florencio_varela,bosques,64077,SI,SI,SI,SI,NO,SI,SI,SI,SI,6274010,-34.827580702831,-58.2229120039488
buenos_aires,saladillo,saladillo,26763,SI,SI,NO,SI,SI,SI,SI,SI,SI,6707060,-35.6404298805989,-59.7790589845354
buenos_aires,salliquelo,quenuma,653,NO,NO,NO,NO,NO,NO,NO,NO,NO,6721010,-36.5689908284906,-63.0876229573465
buenos_aires,salliquelo,salliquelo,7617,SI,NO,SI,NO,SI,NO,SI,SI,SI,6721020,-36.7511653813281,-62.9599573443115
buenos_aires,salto,arroyo_dulce,1715,SI,NO,NO,SI,NO,SI,SI,SI,SI,6714010,-34.1024332833136,-60.4061551794069
buenos_aires,salto,berdier,177,NO,NO,NO,NO,NO,NO,NO,NO,NO,6714020,-34.3987726587976,-60.2605725409335
buenos_aires,salto,gahan,648,NO,NO,NO,NO,NO,SI,SI,SI,NO,6714030,-34.3380744009945,-60.0992736191527
buenos_aires,salto,ines_indart,911,NO,NO,NO,SI,NO,SI,SI,NO,NO,6714040,-34.3994163305262,-60.5436825925267
buenos_aires,salto,la_invencible,77,NO,NO,NO,NO,NO,SI,NO,SI,SI,6714050,-34.2687422037239,-60.3853645216588
buenos_aires,salto,salto,27466,SI,SI,SI,SI,NO,SI,SI,SI,SI,6714060,-34.2921598652878,-60.2546244496406
buenos_aires,san_andres_de_giles,azcuenaga,312,NO,NO,NO,SI,NO,SI,SI,NO,NO,6728010,-34.3637910907784,-59.3745991110996
buenos_aires,san_andres_de_giles,cucullu,551,NO,NO,NO,NO,NO,SI,SI,NO,SI,6728020,-34.4460870677999,-59.3622553297801
buenos_aires,san_andres_de_giles,franklin,87,NO,NO,NO,NO,NO,NO,NO,NO,NO,6728030,-34.6103908719397,-59.6301795182439
jujuy,susques,mina_providencia,30,NO,NO,NO,SI,NO,NO,NO,NO,NO,38084050,-23.2748878331652,-66.8343534268599
caba,comuna_08,villa_soldati,46779,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010,-34.6654688444976,-58.4465225253229
cordoba,rio_primero,rio_primero,7044,SI,NO,NO,SI,NO,SI,SI,SI,SI,14105240,-31.3291838493004,-63.621866727412
cordoba,rio_primero,sagrada_familia,84,NO,NO,NO,NO,NO,NO,NO,NO,NO,14105250,-31.2897282303946,-63.445471703469
cordoba,rio_primero,santa_rosa_de_rio_primero,7761,SI,NO,NO,SI,NO,SI,SI,SI,SI,14105260,-31.1514772066717,-63.4015912555355
cordoba,rio_primero,villa_fontana,938,NO,NO,NO,SI,NO,SI,SI,NO,NO,14105270,-30.8940088267342,-63.1159181990178
cordoba,rio_seco,cerro_colorado,225,NO,NO,NO,NO,NO,SI,NO,SI,NO,14112010,-30.0960599330651,-63.9287731727735
cordoba,rio_seco,chanar_viejo,150,NO,NO,NO,NO,NO,NO,NO,NO,NO,14112020,-30.0139606979963,-63.8503752152119
cordoba,rio_seco,eufrasio_loza,166,NO,NO,NO,NO,NO,NO,NO,NO,NO,14112030,-29.9247226351086,-63.5889152129175
cordoba,rio_seco,gutemberg,542,NO,NO,NO,NO,NO,NO,NO,NO,NO,14112040,-29.7227092489555,-63.5149951918634
cordoba,rio_seco,la_rinconada,106,NO,NO,NO,NO,NO,NO,NO,NO,NO,14112050,-30.1846537889428,-62.8301426342643
cordoba,rio_seco,los_hoyos,194,NO,NO,NO,NO,NO,NO,NO,NO,NO,14112060,-29.802434071812,-63.6273622842684
cordoba,rio_seco,puesto_de_castro,166,NO,NO,NO,NO,NO,NO,NO,NO,NO,14112070,-30.2390823848323,-63.4916854103812
cordoba,rio_seco,rayo_cortado,675,NO,NO,NO,NO,NO,SI,NO,NO,NO,14112080,-30.0742593288829,-63.8249818238142
cordoba,rio_seco,san_pedro_de_gutemberg,124,NO,NO,NO,NO,NO,NO,NO,NO,NO,14112090,-29.698228417088,-63.5610809474438
cordoba,rio_seco,santa_elena,219,NO,NO,NO,NO,NO,NO,NO,NO,NO,14112100,-30.1174756551011,-63.8438054710488
cordoba,rio_seco,sebastian_elcano,2481,NO,NO,NO,SI,NO,NO,SI,SI,SI,14112110,-30.1614462636479,-63.5934503863753
cordoba,rio_seco,villa_candelaria,246,NO,NO,NO,NO,NO,NO,NO,NO,NO,14112120,-29.8162963199276,-63.3548391354923
cordoba,rio_seco,villa_de_maria,4648,NO,SI,NO,NO,NO,SI,SI,SI,SI,14112130,-29.9043583402484,-63.722318985926
cordoba,rio_segundo,calchin,2435,NO,SI,NO,NO,NO,NO,SI,SI,SI,14119010,-31.6679359912419,-63.2006870937546
cordoba,rio_segundo,calchin_oeste,759,NO,NO,NO,NO,NO,NO,SI,SI,SI,14119020,-31.8633868408967,-63.278168375262
cordoba,rio_segundo,capilla_del_carmen,328,NO,SI,NO,NO,NO,SI,SI,NO,SI,14119030,-31.5081678166164,-63.3421354529106
cordoba,rio_segundo,carrilobo,1763,NO,SI,NO,SI,SI,SI,SI,SI,SI,14119040,-31.8716468802323,-63.1165074420857
cordoba,rio_segundo,colazo,1598,NO,NO,NO,SI,SI,NO,SI,SI,SI,14119050,-31.964293093898,-63.3834011052136
cordoba,rio_segundo,colonia_videla,78,NO,NO,NO,NO,NO,NO,NO,NO,NO,14119060,-31.9175044736895,-63.5047159461534
cordoba,rio_segundo,costasacate,1480,SI,NO,NO,SI,NO,SI,SI,SI,SI,14119070,-31.6470984739179,-63.7598955842163
jujuy,susques,olacapato,45,NO,NO,NO,SI,NO,SI,NO,NO,NO,38084055,-24.1152805507803,-66.7186508694002
jujuy,susques,olaroz_chico,226,NO,NO,NO,SI,NO,SI,SI,NO,NO,38084060,-23.3989910080496,-66.7829414619282
jujuy,susques,pastos_chicos,104,NO,NO,NO,SI,NO,NO,NO,NO,NO,38084070,-23.7718693292219,-66.420983463337
jujuy,susques,puesto_sey,94,NO,NO,NO,SI,NO,NO,NO,NO,NO,38084080,-23.9584550578191,-66.4953540959523
jujuy,susques,san_juan_de_quillaques,72,NO,NO,NO,SI,SI,NO,NO,NO,NO,38084090,-23.1460647975727,-66.2485374885877
jujuy,susques,susques,1611,NO,NO,NO,SI,SI,SI,SI,NO,SI,38084100,-23.3997525205999,-66.3674476958012
jujuy,tilcara,colonia_san_jose,274,NO,NO,NO,NO,NO,NO,NO,NO,NO,38094010,-23.4023544678311,-65.3910451552268
jujuy,tilcara,huacalera,712,NO,NO,NO,SI,NO,NO,NO,NO,NO,38094020,-23.4341642603915,-65.3513341366081
jujuy,tilcara,juella,200,NO,NO,NO,NO,NO,NO,NO,NO,NO,38094030,-23.5025387170793,-65.4318962131793
jujuy,tilcara,maimara,3353,NO,NO,NO,SI,SI,SI,SI,NO,SI,38094040,-23.6208130147957,-65.4078600419067
jujuy,tilcara,tilcara,4691,NO,NO,NO,SI,SI,SI,SI,SI,SI,38094050,-23.5703520143236,-65.3940793438321
jujuy,tilcara,yacoraite,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,38094040,-23.4023544678311,-65.3910451552268
jujuy,tumbaya,barcena,139,NO,NO,NO,NO,NO,SI,NO,NO,NO,38098010,-23.9694741938995,-65.446477650042
jujuy,tumbaya,el_moreno,154,NO,NO,NO,NO,NO,NO,NO,NO,NO,38098020,-23.8418583337461,-65.8300087469469
jujuy,tumbaya,puerta_de_colorados,28,NO,NO,NO,NO,NO,NO,NO,NO,NO,38098025,-23.5613891108623,-65.69123062536
jujuy,tumbaya,purmamarca,891,SI,NO,NO,NO,NO,SI,SI,NO,SI,38098030,-23.7409980636707,-65.5052412332687
jujuy,tumbaya,tumbaya,428,NO,NO,NO,NO,NO,SI,NO,NO,SI,38098040,-23.8523034100617,-65.467254667636
jujuy,tumbaya,volcan,1121,NO,NO,NO,NO,NO,SI,SI,NO,SI,38098050,-23.9138726824815,-65.4630986774907
jujuy,valle_grande,caspala,225,NO,NO,NO,NO,NO,NO,NO,NO,NO,38105010,-23.3572362927788,-65.1183997355336
jujuy,valle_grande,pampichuela,130,NO,NO,NO,NO,NO,NO,NO,NO,NO,38105020,-23.5544093778059,-65.0528072587448
jujuy,valle_grande,san_francisco,504,NO,NO,NO,NO,NO,NO,NO,NO,NO,38105030,-23.6174664054774,-64.9548612286321
la_pampa,conhelo,mauricio_mayer,291,NO,NO,NO,NO,SI,SI,SI,NO,NO,42035030,-36.2106631640542,-64.0335412257945
la_pampa,conhelo,monte_nievas,470,NO,NO,NO,NO,SI,SI,SI,NO,NO,42035040,-35.8617464058389,-64.1569675208376
la_pampa,conhelo,rucanelo,219,NO,NO,NO,SI,NO,SI,NO,NO,SI,42035050,-36.0429376779565,-64.8353214769324
la_pampa,conhelo,winifreda,2222,NO,SI,SI,SI,NO,SI,SI,SI,SI,42035060,-36.2272741396174,-64.2348767956417
la_pampa,curaco,gobernador_duval,413,NO,NO,NO,NO,SI,SI,NO,NO,NO,42042010,-38.7413407663938,-66.4360653362481
la_pampa,curaco,puelches,420,NO,NO,NO,NO,SI,SI,SI,NO,SI,42042020,-38.1437722310811,-65.9102790812435
la_pampa,guatrache,alpachiri,1759,SI,NO,NO,SI,SI,NO,SI,NO,SI,42070010,-37.3758811926005,-63.7738735909085
la_pampa,guatrache,general_manuel_j_campos,935,NO,NO,NO,SI,SI,NO,SI,NO,SI,42070020,-37.4589894326191,-63.5872408548874
la_pampa,guatrache,guatrache,3697,NO,SI,NO,SI,SI,SI,SI,SI,SI,42070030,-37.6669652272263,-63.5415367289386
la_pampa,guatrache,peru,39,NO,NO,NO,SI,NO,SI,NO,NO,NO,42070040,-37.6623849438401,-64.1373213494442
la_pampa,guatrache,santa_teresa,466,NO,NO,NO,SI,NO,NO,SI,NO,NO,42070050,-37.5749339058948,-63.4328864695669
la_pampa,hucal,abramo,312,NO,NO,NO,SI,NO,SI,NO,NO,NO,42077010,-37.8943313295474,-63.8515025914131
la_pampa,hucal,bernasconi,1577,SI,NO,NO,SI,SI,SI,SI,SI,SI,42077020,-37.9020681912485,-63.7450793526802
la_pampa,hucal,general_san_martin_est_villa_alba,2576,NO,NO,NO,SI,NO,SI,SI,SI,SI,42077030,-37.9785301335454,-63.6065854529977
rio_negro,bariloche,villa_campanario,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,62021030,-41.0649702714092,-71.4726736795373
rio_negro,bariloche,villa_catedral,88,SI,NO,NO,NO,NO,NO,SI,SI,SI,62021080,-41.1666351264313,-71.4375745404969
rio_negro,bariloche,villa_llao_llao,0,SI,NO,NO,NO,NO,NO,SI,SI,SI,62021030,-41.0697604387258,-71.5396513534561
rio_negro,bariloche,villa_los_coihues,1919,NO,NO,NO,NO,SI,NO,NO,SI,SI,62021100,-41.1575793746786,-71.4131558610974
rio_negro,bariloche,villa_mascardi,59,NO,NO,NO,SI,NO,NO,NO,SI,SI,62021110,-41.3495536441427,-71.5090416294131
rio_negro,conesa,barrio_colonia_conesa,129,NO,NO,NO,NO,NO,NO,NO,NO,NO,62028010,-40.1405715071916,-64.3297427915782
rio_negro,conesa,barrio_planta_compresora_de_gas,20,NO,NO,NO,NO,NO,NO,NO,NO,NO,62028030,-40.0564744924401,-64.4726087632632
rio_negro,conesa,general_conesa,5484,SI,NO,NO,SI,SI,NO,SI,SI,SI,62028020,-40.1047354258125,-64.452961945825
rio_negro,el_cuy,aguada_guzman,110,NO,NO,NO,NO,SI,NO,NO,NO,NO,62035010,-39.9787588388031,-68.8683979876685
rio_negro,el_cuy,cerro_policia,252,NO,NO,NO,SI,NO,NO,SI,SI,SI,62035020,-39.7252943733893,-68.4939533269128
rio_negro,el_cuy,el_cuy,498,SI,NO,SI,SI,SI,NO,SI,NO,NO,62035030,-39.9230912187031,-68.3369498427779
rio_negro,el_cuy,las_perlas,2182,NO,NO,NO,SI,SI,SI,NO,SI,SI,62035040,-38.9840690690676,-68.1403501822625
rio_negro,el_cuy,mencue,311,NO,NO,NO,NO,SI,NO,SI,NO,NO,62035050,-40.4229029710507,-69.6143877108253
rio_negro,el_cuy,naupa_huen,170,NO,NO,NO,SI,NO,NO,NO,NO,NO,62035060,-39.8282845926545,-69.5089726874799
rio_negro,el_cuy,paso_cordova,48,NO,NO,NO,NO,NO,NO,NO,NO,NO,62035070,-39.1153330396607,-67.6264974744394
rio_negro,el_cuy,valle_azul,726,NO,NO,NO,NO,SI,SI,SI,NO,NO,62035080,-39.1404827453952,-66.7285641693515
rio_negro,general_roca,allen,22859,SI,NO,SI,SI,SI,SI,SI,SI,SI,62042010,-38.9795106570689,-67.828021398161
cordoba,rio_segundo,impira,163,NO,NO,NO,NO,NO,NO,NO,SI,NO,14119080,-31.7965929244084,-63.6511207667299
cordoba,rio_segundo,laguna_larga,7437,SI,NO,NO,SI,NO,SI,SI,SI,SI,14119090,-31.7783987221778,-63.8027369015332
cordoba,rio_segundo,las_junturas,1748,SI,NO,NO,SI,SI,NO,SI,SI,SI,14119100,-31.8313972998615,-63.4506364545889
cordoba,rio_segundo,los_chanaritos,219,SI,NO,NO,SI,NO,SI,SI,NO,NO,14119110,-31.4021377541587,-63.3321030427196
cordoba,rio_segundo,luque,6253,SI,SI,NO,SI,NO,SI,SI,SI,SI,14119120,-31.6468736294787,-63.344798299585
cordoba,rio_segundo,manfredi,961,SI,NO,NO,SI,NO,NO,SI,SI,SI,14119130,-31.8440585633394,-63.7460746070431
cordoba,rio_segundo,matorrales,972,NO,NO,NO,NO,NO,NO,SI,SI,SI,14119140,-31.7144720415401,-63.5118521462999
cordoba,rio_segundo,oncativo,13180,SI,SI,NO,SI,NO,SI,SI,SI,SI,14119150,-31.912835805369,-63.6836820317482
